,Rutas,NetoMN,NetoUSD,ImpuestoMN,ImpuestosUSD,TotalMN,TotalUSD,ComisionMN,ComisionUSD,EfectivoMN,EfectivoUSD,CuentaCorrienteMN,CuentaCorrienteUSD,Agencia,Gestion,Mes
3455,LPB-CBB,2,0,0,0,2,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,7
3458,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,7
3460,LPB-VVI-LPB,125,0,25,0,150,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,7
3463,LPB-CIJ,21,0,18,0,39,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,7
3469,LPB-CBB-SRE,61,0,12,0,73,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,7
3472,LPB-CBB-SRE,26,0,6,0,32,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,7
3475,LPB-CBB,140,0,42,0,182,0,0,0,182,0,0,0,LA PAZ CIUDAD,2020,7
3477,LPB-CBB,140,0,42,0,182,0,0,0,182,0,0,0,LA PAZ AEROPUERTO,2020,7
3479,LPB-CBB-LPB,404,0,108,0,512,0,0,0,0,0,512,0,OFICINA LPB ZONA SUR,2020,7
3482,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ CIUDAD,2020,7
3484,LPB-CIJ-LPB,580,0,126,0,706,0,0,0,706,0,0,0,LA PAZ AEROPUERTO,2020,7
3486,LPB-CIJ-LPB,580,0,126,0,706,0,0,0,706,0,0,0,OFICINA LPB ZONA SUR,2020,7
3488,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,7
3490,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ AEROPUERTO,2020,7
3492,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ CIUDAD,2020,7
3494,LPB-CBB,62,0,12,0,74,0,0,0,0,0,74,0,LA PAZ AEROPUERTO,2020,7
3507,LPB-VVI-LPB,30,0,36,0,66,0,0,0,66,0,0,0,LA PAZ CIUDAD,2020,7
3509,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,OFICINA LPB ZONA SUR,2020,7
3511,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ CIUDAD,2020,7
3513,LPB-CBB-TJA-CBB-LPB,1065,0,219,0,1284,0,0,0,1284,0,0,0,LA PAZ CIUDAD,2020,7
3515,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ AEROPUERTO,2020,7
3517,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ AEROPUERTO,2020,7
3519,LPB-CBB-TJA,422,0,97,0,519,0,0,0,519,0,0,0,LA PAZ AEROPUERTO,2020,7
3521,VVI-LPB,367,0,86,0,453,0,0,0,453,0,0,0,OFICINA LPB ZONA SUR,2020,7
3523,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,7
3525,LPB-CIJ,408,0,94,0,502,0,0,0,502,0,0,0,LA PAZ AEROPUERTO,2020,7
3527,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,7
3529,LPB-CBB,32,0,6,0,38,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,7
3532,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,7
3534,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,7
3536,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,7
3538,LPB-CBB,32,0,6,0,38,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,7
3541,VVI-LPB,77,0,15,0,92,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,7
3544,VVI-LPB,77,0,15,0,92,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,7
3547,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,7
3549,VVI-EZE,0,79,0,5.53,0,84.53,0,0,588.33,0,0,0,LA PAZ AEROPUERTO,2020,7
3553,VVI-EZE,0,79,0,5.53,0,84.53,0,0,588.33,0,0,0,OFICINA LPB ZONA SUR,2020,7
3557,LPB-VVI,367,0,86,0,453,0,0,0,453,0,0,0,LA PAZ AEROPUERTO,2020,7
3559,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,7
3561,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,7
3571,LPB-CBB,140,0,42,0,182,0,0,0,182,0,0,0,OFICINA LPB ZONA SUR,2020,7
3573,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,OFICINA LPB ZONA SUR,2020,7
3575,LPB-CBB,62,0,12,0,74,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,7
3578,LPB-VVI,367,0,86,0,453,0,0,0,453,0,0,0,LA PAZ CIUDAD,2020,7
3580,LPB-CBB,202,0,55,0,257,0,0,0,0,0,257,0,OFICINA LPB ZONA SUR,2020,7
3583,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,7
3585,LPB-CBB,32,0,7,0,39,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,7
3588,CBB-LPB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ CIUDAD,2020,7
3590,LPB-CBB,242,0,62,0,304,0,0,0,304,0,0,0,LA PAZ CIUDAD,2020,7
3592,LPB-CBB,140,0,42,0,182,0,0,0,182,0,0,0,LA PAZ AEROPUERTO,2020,7
3594,SRE-CBB-LPB,359,0,69,0,428,0,0,0,428,0,0,0,OFICINA LPB ZONA SUR,2020,7
3596,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ AEROPUERTO,2020,7
3598,LPB-CBB,32,0,7,0,39,0,0,0,0,0,39,0,LA PAZ CIUDAD,2020,7
3603,LPB-CBB,32,0,7,0,39,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,7
3606,LPB-CBB,170,0,48,0,218,0,0,0,0,0,218,0,OFICINA LPB ZONA SUR,2020,7
3609,LPB-CBB,170,0,48,0,218,0,0,0,0,0,218,0,LA PAZ AEROPUERTO,2020,7
3612,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,OFICINA LPB ZONA SUR,2020,7
3614,LPB-CBB,40,0,7,0,47,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,7
3617,LPB-CBB,40,0,7,0,47,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,7
3620,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ AEROPUERTO,2020,7
3622,LPB-CBB-LPB,449,0,116,0,565,0,0,0,565,0,0,0,OFICINA LPB ZONA SUR,2020,7
3624,CBB-LPB,202,0,55,0,257,0,0,0,0,0,257,0,OFICINA LPB ZONA SUR,2020,7
3627,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,7
3637,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,7
3639,VVI-LPB,367,0,86,0,453,0,0,0,453,0,0,0,OFICINA LPB ZONA SUR,2020,7
3641,GRU-VVI-LPB-VVI-GRU,0,296,0,47.56,0,343.56,0,0,0,0,0,343.56,LA PAZ AEROPUERTO,2020,7
3645,LPB-CBB,242,0,62,0,304,0,0,0,304,0,0,0,LA PAZ CIUDAD,2020,7
3647,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,7
3649,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,7
3651,CBB-LPB,40,0,7,0,47,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,7
3654,CBB-LPB,40,0,7,0,47,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,7
3657,LPB-VVI-EZE-VVI-LPB,0,147,0,167.11,0,314.11,0,0,0,314.11,0,0,LA PAZ AEROPUERTO,2020,7
3660,LPB-VVI-EZE-VVI-LPB,0,147,0,167.11,0,314.11,0,0,0,314.11,0,0,LA PAZ AEROPUERTO,2020,7
3663,LPB-VVI-EZE-VVI-LPB,0,210,0,176.52,0,386.52,0,0,0,386.52,0,0,LA PAZ CIUDAD,2020,7
3667,LPB-CBB,242,0,62,0,304,0,0,0,304,0,0,0,OFICINA LPB ZONA SUR,2020,7
3669,CBB-LPB,145,0,44,0,189,0,0,0,189,0,0,0,LA PAZ AEROPUERTO,2020,7
3671,LPB-VVI,290,0,71,0,361,0,0,0,0,0,361,0,OFICINA LPB ZONA SUR,2020,7
3674,LPB-VVI,29,0,6,0,35,0,0,0,0,0,35,0,LA PAZ AEROPUERTO,2020,7
3677,LPB-CBB,40,0,7,0,47,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,7
3680,LPB-CBB,30,0,6,0,36,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,7
3683,CBB-LPB,140,0,42,0,182,0,0,0,182,0,0,0,LA PAZ CIUDAD,2020,7
3685,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ AEROPUERTO,2020,7
3687,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ AEROPUERTO,2020,7
3689,LPB-CBB,279,0,69,0,348,0,0,0,348,0,0,0,LA PAZ CIUDAD,2020,7
3691,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,7
3693,LPB-CBB,40,0,7,0,47,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,7
3704,EZE-VVI-LPB,0,148,0,79.36,0,227.36,0,0,1582.43,0,0,0,LA PAZ CIUDAD,2020,7
3706,EZE-VVI-LPB,0,246,0,86.22,0,332.22,0,0,2312.25,0,0,0,OFICINA LPB ZONA SUR,2020,7
3708,LPB-VVI-MIA,0,333,0,142.85,0,475.85,0,0,0,475.85,0,0,OFICINA LPB ZONA SUR,2020,7
3710,LPB-CBB-LPB,404,0,108,0,512,0,0,0,512,0,0,0,LA PAZ AEROPUERTO,2020,7
3712,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,OFICINA LPB ZONA SUR,2020,7
3714,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ AEROPUERTO,2020,7
3716,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,7
3718,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,7
3720,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,7
3722,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,7
3724,LPB-CBB-SRE,46,0,9,0,55,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,7
3727,LPB-CBB-SRE,46,0,9,0,55,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,7
3730,LPB-CBB,242,0,62,0,304,0,0,0,304,0,0,0,LA PAZ CIUDAD,2020,7
3732,LPB-CBB,40,0,7,0,47,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,7
3735,LPB-CBB-LPB,72,0,13,0,85,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,7
3738,LPB-CBB-TJA,516,0,114,0,630,0,0,0,630,0,0,0,LA PAZ CIUDAD,2020,7
3740,LPB-CBB-TJA,516,0,114,0,630,0,0,0,630,0,0,0,LA PAZ CIUDAD,2020,7
3742,LPB-CBB,40,0,7,0,47,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,7
3745,LPB-CBB,77,0,14,0,91,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,7
3748,LPB-CBB,10,0,3,0,13,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,7
3751,LPB-CBB,77,0,14,0,91,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,7
3754,LPB-CBB,77,0,14,0,91,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,7
3757,LPB-CBB,77,0,14,0,91,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,7
3760,LPB-VVI-GRU,0,32,0,51.5,0,83.5,0,0,0,83.5,0,0,LA PAZ CIUDAD,2020,7
3772,CBB-LPB,77,0,14,0,91,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,7
3775,LPB-CBB,193,0,52,0,245,0,0,0,245,0,0,0,LA PAZ CIUDAD,2020,7
3777,LPB-CBB-TJA,422,0,97,0,519,0,0,0,519,0,0,0,LA PAZ AEROPUERTO,2020,7
3779,LPB-CBB,300,0,73,0,373,0,0,0,373,0,0,0,OFICINA LPB ZONA SUR,2020,7
3781,LPB-CBB-SRE,137,0,27,0,164,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,7
3784,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ CIUDAD,2020,7
3786,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ CIUDAD,2020,7
3788,LPB-CBB,242,0,62,0,304,0,0,0,304,0,0,0,OFICINA LPB ZONA SUR,2020,7
3790,LPB-CBB,242,0,62,0,304,0,0,0,304,0,0,0,LA PAZ AEROPUERTO,2020,7
3792,CBB-LPB,279,0,69,0,348,0,0,0,348,0,0,0,OFICINA LPB ZONA SUR,2020,7
3795,LPB-CBB-LPB,40,0,7,0,47,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,7
3798,LPB-CBB,242,0,62,0,304,0,0,0,304,0,0,0,OFICINA LPB ZONA SUR,2020,7
3800,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,OFICINA LPB ZONA SUR,2020,7
3802,LPB-VVI,290,0,71,0,361,0,0,0,0,0,361,0,OFICINA LPB ZONA SUR,2020,7
3805,LPB-CBB-LPB,40,0,8,0,48,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,7
3808,LPB-CBB,46,0,9,0,55,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,7
3811,LPB-CBB-SRE,81,0,16,0,97,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,7
3814,LPB-CBB-LPB,72,0,13,0,85,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,7
3817,LPB-CBB,242,0,62,0,304,0,0,0,304,0,0,0,LA PAZ AEROPUERTO,2020,7
3819,LPB-CBB,242,0,62,0,304,0,0,0,304,0,0,0,LA PAZ CIUDAD,2020,7
3821,LPB-CBB,242,0,62,0,304,0,0,0,304,0,0,0,LA PAZ AEROPUERTO,2020,7
3823,LPB-VVI,367,0,86,0,453,0,0,0,453,0,0,0,OFICINA LPB ZONA SUR,2020,7
3825,LPB-VVI,367,0,86,0,453,0,0,0,453,0,0,0,LA PAZ AEROPUERTO,2020,7
3835,LPB-CBB-LPB,484,0,123,0,607,0,0,0,607,0,0,0,LA PAZ AEROPUERTO,2020,7
3837,LPB-CBB,242,0,62,0,304,0,0,0,304,0,0,0,OFICINA LPB ZONA SUR,2020,7
3839,LPB-CBB,242,0,62,0,304,0,0,0,304,0,0,0,OFICINA LPB ZONA SUR,2020,7
3841,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ AEROPUERTO,2020,7
3843,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,7
3845,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,7
3847,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ CIUDAD,2020,7
3849,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,7
3851,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,7
3853,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,7
3855,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,7
3857,CBB-LPB,202,0,55,0,257,0,0,0,257,0,0,0,OFICINA LPB ZONA SUR,2020,7
3859,CBB-LPB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ CIUDAD,2020,7
3861,CBB-LPB,193,0,52,0,245,0,0,0,245,0,0,0,LA PAZ AEROPUERTO,2020,8
3863,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,8
3865,LPB-CIJ,408,0,94,0,502,0,0,0,502,0,0,0,OFICINA LPB ZONA SUR,2020,8
3867,LPB-CBB,140,0,42,0,182,0,0,0,182,0,0,0,LA PAZ AEROPUERTO,2020,8
3869,LPB-CBB,140,0,42,0,182,0,0,0,182,0,0,0,OFICINA LPB ZONA SUR,2020,8
3871,LPB-CBB,140,0,42,0,182,0,0,0,182,0,0,0,OFICINA LPB ZONA SUR,2020,8
3873,LPB-CBB,140,0,42,0,182,0,0,0,182,0,0,0,LA PAZ AEROPUERTO,2020,8
3875,LPB-CBB,140,0,42,0,182,0,0,0,182,0,0,0,LA PAZ CIUDAD,2020,8
3877,LPB-CBB,36,0,0,0,36,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,8
3880,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,8
3882,LPB-CBB,140,0,42,0,182,0,0,0,182,0,0,0,LA PAZ AEROPUERTO,2020,8
3884,LPB-CBB,140,0,42,0,182,0,0,0,182,0,0,0,LA PAZ AEROPUERTO,2020,8
3886,LPB-CBB,140,0,42,0,182,0,0,0,182,0,0,0,OFICINA LPB ZONA SUR,2020,8
3888,LPB-CBB,126,0,40,0,166,0,0,0,166,0,0,0,LA PAZ AEROPUERTO,2020,8
3890,LPB-CBB,126,0,40,0,166,0,0,0,166,0,0,0,LA PAZ AEROPUERTO,2020,8
3892,LPB-CBB,14,0,4,0,18,0,0,0,18,0,0,0,LA PAZ AEROPUERTO,2020,8
3902,LPB-CIJ,509,0,97,0,606,0,0,0,0,0,606,0,LA PAZ CIUDAD,2020,8
3907,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,8
3909,LPB-CBB,323,0,77,0,400,0,0,0,0,0,400,0,LA PAZ AEROPUERTO,2020,8
3912,LPB-VVI,367,0,86,0,453,0,0,0,453,0,0,0,LA PAZ AEROPUERTO,2020,8
3914,LPB-CBB-LPB,72,0,14,0,86,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,8
3918,LPB-CBB,6,0,2,0,8,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,8
3921,LPB-VVI,290,0,71,0,361,0,0,0,0,0,361,0,LA PAZ CIUDAD,2020,8
3924,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,OFICINA LPB ZONA SUR,2020,8
3926,LPB-VVI,367,0,86,0,453,0,0,0,453,0,0,0,LA PAZ AEROPUERTO,2020,8
3928,CBB-LPB,10,0,1,0,11,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,8
3931,LPB-CBB-TJA,353,0,83,0,436,0,0,0,436,0,0,0,LA PAZ CIUDAD,2020,8
3934,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,8
3936,LPB-CBB,32,0,6,0,38,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,8
3939,LPB-CBB,202,0,55,0,257,0,0,0,0,0,257,0,LA PAZ CIUDAD,2020,8
3946,LPB-VVI-GRU-VVI-LPB,0,242,0,135.39,0,377.39,0,0,2626.64,0,0,0,LA PAZ CIUDAD,2020,8
3949,LPB-VVI-GRU-VVI-LPB,0,242,0,135.39,0,377.39,0,0,2626.64,0,0,0,LA PAZ CIUDAD,2020,8
3952,LPB-VVI-GRU-VVI-LPB,0,242,0,135.39,0,377.39,0,0,2626.64,0,0,0,LA PAZ AEROPUERTO,2020,8
3955,LPB-VVI-GRU-VVI-LPB,0,2,0,51.45,0,53.45,0,0,372,0,0,0,OFICINA LPB ZONA SUR,2020,8
3958,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,8
3968,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,8
3970,LPB-CBB-EZE,0,187,0,104.09,0,291.09,0,0,2025.98,0,0,0,LA PAZ CIUDAD,2020,8
3972,LPB-CBB-EZE,0,112,0,92.88,0,204.88,0,0,1425.97,0,0,0,LA PAZ CIUDAD,2020,8
3974,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,8
3976,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,8
3981,LPB-CBB-TDD,180,0,50,0,230,0,0,0,230,0,0,0,LA PAZ CIUDAD,2020,8
3983,LPB-VVI-LPB,580,0,141,0,721,0,0,0,721,0,0,0,LA PAZ CIUDAD,2020,8
3985,LPB-VVI-LPB,580,0,141,0,721,0,0,0,721,0,0,0,LA PAZ CIUDAD,2020,8
3987,LPB-VVI-LPB,657,0,156,0,813,0,0,0,813,0,0,0,OFICINA LPB ZONA SUR,2020,8
3991,LPB-CBB-TJA,60,0,13,0,73,0,0,0,73,0,0,0,LA PAZ AEROPUERTO,2020,8
3993,LPB-CBB-TJA-BYC,474,0,106,0,580,0,0,0,580,0,0,0,LA PAZ AEROPUERTO,2020,8
3995,LPB-CBB-TJA-BYC,474,0,106,0,580,0,0,0,580,0,0,0,LA PAZ AEROPUERTO,2020,8
3997,LPB-CBB,40,0,7,0,47,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,8
4000,LPB-CBB,40,0,7,0,47,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,8
4003,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,8
4005,LPB-CBB,30,0,6,0,36,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,8
4008,LPB-CBB,300,0,73,0,373,0,0,0,373,0,0,0,LA PAZ CIUDAD,2020,8
4010,LPB-CBB,32,0,7,0,39,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,8
4013,LPB-CBB,5,0,1,0,6,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,8
4016,LPB-CBB,279,0,69,0,348,0,0,0,348,0,0,0,LA PAZ AEROPUERTO,2020,8
4018,LPB-CBB-LPB,37,0,7,0,44,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,8
4021,LPB-CBB-TJA,226,0,43,0,269,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,8
4024,LPB-CBB-LPB,77,0,14,0,91,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,8
4035,LPB-CBB-LPB,77,0,14,0,91,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,8
4038,LPB-CBB,300,0,73,0,373,0,0,0,373,0,0,0,LA PAZ CIUDAD,2020,8
4040,LPB-CBB,37,0,7,0,44,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,8
4043,LPB-CBB,37,0,7,0,44,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,8
4046,LPB-CBB,37,0,7,0,44,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,8
4049,LPB-CBB,98,0,18,0,116,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,8
4052,LPB-CBB,300,0,73,0,373,0,0,0,373,0,0,0,LA PAZ AEROPUERTO,2020,8
4054,LPB-CBB,104,0,20,0,124,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,8
4057,LPB-CBB-SRE,446,0,100,0,546,0,0,0,546,0,0,0,LA PAZ CIUDAD,2020,8
4063,LPB-VVI,75,0,14,0,89,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,8
4066,LPB-CBB-LPB,52,0,10,0,62,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,8
4069,LPB-CBB,242,0,62,0,304,0,0,0,304,0,0,0,LA PAZ CIUDAD,2020,8
4071,LPB-CBB,160,0,31,0,191,0,0,0,0,0,191,0,LA PAZ CIUDAD,2020,8
4076,LPB-CBB,160,0,31,0,191,0,0,0,0,0,191,0,LA PAZ AEROPUERTO,2020,8
4081,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,8
4083,LPB-VVI,261,0,66,0,327,0,0,0,327,0,0,0,OFICINA LPB ZONA SUR,2020,8
4085,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,8
4088,LPB-CBB-LPB,98,0,18,0,116,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,8
4099,LPB-CBB-LPB,98,0,18,0,116,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,8
4102,LPB-VVI,367,0,86,0,453,0,0,0,453,0,0,0,LA PAZ CIUDAD,2020,8
4107,VVI-LPB,367,0,86,0,453,0,0,0,453,0,0,0,LA PAZ AEROPUERTO,2020,8
4109,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ AEROPUERTO,2020,8
4111,LPB-CBB,279,0,69,0,348,0,0,0,348,0,0,0,LA PAZ AEROPUERTO,2020,8
4114,LPB-VVI,322,0,61,0,383,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,8
4117,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,8
4119,LPB-CBB-TJA-CBB-LPB,127,0,25,0,152,0,0,0,0,0,152,0,OFICINA LPB ZONA SUR,2020,8
4125,LPB-CBB,81,0,15,0,96,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,8
4128,LPB-CBB,323,0,77,0,400,0,0,0,400,0,0,0,LA PAZ CIUDAD,2020,8
4130,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,8
4132,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,8
4134,LPB-CBB,127,0,24,0,151,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,8
4137,VVI-LPB,290,0,71,0,361,0,0,0,0,0,361,0,LA PAZ CIUDAD,2020,8
4140,VVI-LPB,290,0,71,0,361,0,0,0,0,0,361,0,LA PAZ CIUDAD,2020,8
4143,VVI-LPB,290,0,71,0,361,0,0,0,0,0,361,0,LA PAZ AEROPUERTO,2020,8
4146,VVI-LPB,290,0,71,0,361,0,0,0,0,0,361,0,OFICINA LPB ZONA SUR,2020,8
4149,VVI-LPB,290,0,71,0,361,0,0,0,0,0,361,0,LA PAZ CIUDAD,2020,8
4152,VVI-LPB,261,0,66,0,327,0,0,0,0,0,327,0,LA PAZ CIUDAD,2020,8
4155,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,8
4165,LPB-VVI,261,0,66,0,327,0,0,0,0,0,327,0,LA PAZ CIUDAD,2020,8
4168,LPB-VVI,290,0,71,0,361,0,0,0,0,0,361,0,LA PAZ CIUDAD,2020,8
4171,LPB-VVI,290,0,71,0,361,0,0,0,0,0,361,0,LA PAZ CIUDAD,2020,8
4174,LPB-CBB-SRE,174,0,33,0,207,0,0,0,0,0,207,0,OFICINA LPB ZONA SUR,2020,8
